path	lines	elementary object/application	consumers (current static caller signal)	superseding owner	disposition	target	verification
crates/holonic-engine/src/native_ecology/constitutive_fibre/field/material_transport/normal/layout.rs	138	crate source; elementary object mapping unresolved pending semantic owner review	130 tracked source files mention `layout` as an identifier; examples: accelerators/cuda-kernel/src/lib.rs, applications/holon-plate/src/lib.rs, applications/holon-plate/src/main.rs, applications/holon-plate/src/plate.rs, applications/holon-plate/src/schema.rs, applications/holon-plate/src/schemas/conditioned.rs, applications/holon-plate/src/schemas/current.rs, applications/holon-plate/src/schemas/rebase.rs	unresolved	unresolved	unresolved pending import/export, operator law, and consuming-call review	not listed in historical 41/40 candidate names; static token scan only (not build-confirmed); no deletion decision inferred from mention count
crates/holonic-engine/src/native_ecology/constitutive_fibre/field/material_transport/normal/readings.rs	192	crate source; elementary object mapping unresolved pending semantic owner review	248 tracked source files mention `readings` as an identifier; examples: applications/holon-plate/src/tests.rs, applications/holonics-workbench/src/adapters/eros.rs, crates/holonic-body/src/manifold/tests_conduct.rs, crates/holonic-core/src/exact_value.rs, crates/holonic-core/src/exact_work.rs, crates/holonic-core/src/hardware_cover.rs, crates/holonic-core/src/inertia.rs, crates/holonic-core/src/law.rs	unresolved	unresolved	unresolved pending import/export, operator law, and consuming-call review	not listed in historical 41/40 candidate names; static token scan only (not build-confirmed); no deletion decision inferred from mention count
crates/holonic-engine/src/native_ecology/constitutive_fibre/field/material_transport/normal/tests.rs	463	crate source; elementary object mapping unresolved pending semantic owner review	no unique filename stem for static token scan; inspect parent module declarations/imports/re-exports	unresolved	unresolved	unresolved pending import/export, operator law, and consuming-call review	not listed in historical 41/40 candidate names; static token scan only (not build-confirmed); no deletion decision inferred from mention count
crates/holonic-engine/src/native_ecology/constitutive_fibre/field/material_transport/support.rs	377	crate source; elementary object mapping unresolved pending semantic owner review	349 tracked source files mention `support` as an identifier; examples: applications/holonics-workbench/src/presentation.rs, applications/holonics-workbench/src/runtime.rs, crates/holonic-body/src/manifold/tests_layout.rs, crates/holonic-circulation-abi/src/lib.rs, crates/holonic-core/src/exact_linear/bilinear.rs, crates/holonic-core/src/hardware_cover.rs, crates/holonic-core/src/inertia.rs, crates/holonic-engine/examples/an_identity_is_two_constructions_with_one_face.rs	unresolved	unresolved	unresolved pending import/export, operator law, and consuming-call review	not listed in historical 41/40 candidate names; static token scan only (not build-confirmed); no deletion decision inferred from mention count
crates/holonic-engine/src/native_ecology/constitutive_fibre/field/material_transport/support/tests.rs	150	crate source; elementary object mapping unresolved pending semantic owner review	no unique filename stem for static token scan; inspect parent module declarations/imports/re-exports	unresolved	unresolved	unresolved pending import/export, operator law, and consuming-call review	not listed in historical 41/40 candidate names; static token scan only (not build-confirmed); no deletion decision inferred from mention count
crates/holonic-engine/src/native_ecology/constitutive_fibre/field/material_transport/tests.rs	310	crate source; elementary object mapping unresolved pending semantic owner review	no unique filename stem for static token scan; inspect parent module declarations/imports/re-exports	unresolved	unresolved	unresolved pending import/export, operator law, and consuming-call review	not listed in historical 41/40 candidate names; static token scan only (not build-confirmed); no deletion decision inferred from mention count
crates/holonic-engine/src/native_ecology/constitutive_fibre/field/receiver.rs	191	crate source; elementary object mapping unresolved pending semantic owner review	1117 tracked source files mention `receiver` as an identifier; examples: accelerators/cuda-kernel/src/lib.rs, applications/derivation-atlas/src/main.rs, applications/holon-plate/examples/emit_form.rs, applications/holon-plate/src/schemas/rebase.rs, applications/holon-plate/src/schemas/training.rs, applications/holon-plate/src/tests.rs, applications/holon-plate/tests/cli.rs, applications/holon-plate/tests/plate_mouth.rs	unresolved	unresolved	unresolved pending import/export, operator law, and consuming-call review	historical cohort: one of 20 named largest in 40 low-reference modules / 79,601 lines at c9012f17; static token scan only (not build-confirmed); no deletion decision inferred from mention count
crates/holonic-engine/src/native_ecology/constitutive_fibre/field/receiver/normalized.rs	343	crate source; elementary object mapping unresolved pending semantic owner review	102 tracked source files mention `normalized` as an identifier; examples: crates/holonic-body/src/carriage.rs, crates/holonic-body/src/channel.rs, crates/holonic-body/src/medium.rs, crates/holonic-core/src/exact_linear/kernel_modes.rs, crates/holonic-core/src/exact_value.rs, crates/holonic-core/src/law/receiver.rs, crates/holonic-core/src/rational_polynomial.rs, crates/holonic-core/src/rational_polynomial/tests.rs	unresolved	unresolved	unresolved pending import/export, operator law, and consuming-call review	not listed in historical 41/40 candidate names; static token scan only (not build-confirmed); no deletion decision inferred from mention count
crates/holonic-engine/src/native_ecology/constitutive_fibre/field/receiver/normalized/pair.rs	347	crate source; elementary object mapping unresolved pending semantic owner review	637 tracked source files mention `pair` as an identifier; examples: accelerators/cuda-kernel/src/lib.rs, applications/derivation-atlas/src/main.rs, applications/holon-plate/src/census.rs, applications/holon-plate/src/schemas/rebase.rs, applications/holon-plate/src/tests.rs, applications/holon-plate/tests/cli.rs, applications/holonics-workbench/src/adapters/hna.rs, crates/holonic-abi/src/active.rs	unresolved	unresolved	unresolved pending import/export, operator law, and consuming-call review	not listed in historical 41/40 candidate names; static token scan only (not build-confirmed); no deletion decision inferred from mention count
crates/holonic-engine/src/native_ecology/constitutive_fibre/field/receiver/normalized/pair/tests.rs	328	crate source; elementary object mapping unresolved pending semantic owner review	no unique filename stem for static token scan; inspect parent module declarations/imports/re-exports	unresolved	unresolved	unresolved pending import/export, operator law, and consuming-call review	not listed in historical 41/40 candidate names; static token scan only (not build-confirmed); no deletion decision inferred from mention count
crates/holonic-engine/src/native_ecology/constitutive_fibre/field/receiver/normalized/phase.rs	781	crate source; elementary object mapping unresolved pending semantic owner review	421 tracked source files mention `phase` as an identifier; examples: applications/holonics-workbench/src/cli.rs, applications/holonics-workbench/src/runtime.rs, applications/holonics-workbench/tests/native_checkpoint_process.rs, crates/holonic-body/src/arrow.rs, crates/holonic-body/src/carriage.rs, crates/holonic-body/src/channel.rs, crates/holonic-body/src/manifold.rs, crates/holonic-body/src/place.rs	unresolved	unresolved	unresolved pending import/export, operator law, and consuming-call review	not listed in historical 41/40 candidate names; static token scan only (not build-confirmed); no deletion decision inferred from mention count
crates/holonic-engine/src/native_ecology/constitutive_fibre/field/receiver/normalized/pullback.rs	317	crate source; elementary object mapping unresolved pending semantic owner review	118 tracked source files mention `pullback` as an identifier; examples: crates/holonic-core/src/conformance.rs, crates/holonic-core/src/exact_linear/bilinear.rs, crates/holonic-core/src/inertia.rs, crates/holonic-core/src/law.rs, crates/holonic-core/src/law/receiver.rs, crates/holonic-core/src/restriction.rs, crates/holonic-engine/examples/connected_holonic_field.rs, crates/holonic-engine/examples/the_head_reads_the_aim_and_the_census_is_four_classes.rs	unresolved	unresolved	unresolved pending import/export, operator law, and consuming-call review	not listed in historical 41/40 candidate names; static token scan only (not build-confirmed); no deletion decision inferred from mention count
